iter	Passed	Remaining
6338	87437	11862
6339	87446	11848
6340	87455	11833
6341	87464	11819
6342	87474	11804
6343	87483	11790
6344	87492	11775
6345	87501	11761
6346	87511	11747
6347	87520	11732
6348	87530	11718
6349	87540	11704
6350	87550	11689
6351	87561	11675
6352	87570	11661
6353	87579	11646
6354	87588	11632
6355	87597	11618
6356	87606	11603
6357	87616	11589
6358	87625	11574
6359	87636	11560
6360	87647	11546
6361	87657	11532
6362	87667	11518
6363	87676	11503
6364	87684	11489
6365	87693	11474
6366	87704	11460
6367	87713	11446
6368	87721	11431
6369	87731	11417
6370	87740	11403
6371	87748	11388
6372	87758	11374
6373	87767	11359
6374	87776	11345
6375	87785	11331
6376	87795	11316
6377	87804	11302
6378	87813	11288
6379	87823	11273
6380	87834	11259
6381	87844	11245
6382	87853	11231
6383	87862	11216
6384	87872	11202
6385	87883	11188
6386	87893	11174
6387	87903	11159
6388	87912	11145
6389	87922	11131
6390	87956	11120
6391	88069	11118
6392	88077	11104
6393	88086	11090
6394	88096	11075
6395	88107	11061
6396	88115	11047
6397	88225	11045
6398	88235	11031
6399	88262	11019
6400	88272	11004
6401	88283	10990
6402	88300	10977
6403	88308	10962
6404	88317	10948
6405	88325	10933
6406	88334	10919
6407	88343	10905
6408	88351	10890
6409	88360	10876
6410	88369	10861
6411	88378	10847
6412	88388	10833
6413	88398	10818
6414	88406	10804
6415	88414	10790
6416	88423	10775
6417	88431	10761
6418	88441	10746
6419	88450	10732
6420	88459	10718
6421	88469	10703
6422	88479	10689
6423	88488	10675
6424	88497	10660
6425	88507	10646
6426	88519	10632
6427	88527	10618
6428	88537	10604
6429	88546	10589
6430	88556	10575
6431	88565	10561
6432	88575	10547
6433	88585	10532
6434	88595	10518
6435	88604	10504
6436	88612	10489
6437	88621	10475
6438	88630	10461
6439	88638	10446
6440	88647	10432
6441	88654	10417
6442	88663	10403
6443	88671	10389
6444	88679	10374
6445	88687	10360
6446	88695	10345
6447	88704	10331
6448	88714	10317
6449	88722	10302
6450	88731	10288
6451	88740	10274
6452	88748	10259
6453	88756	10245
6454	88764	10230
6455	88772	10216
6456	88781	10202
6457	88789	10187
6458	88797	10173
6459	88805	10159
6460	88813	10144
6461	88821	10130
6462	88829	10115
6463	88836	10101
6464	88844	10086
6465	88853	10072
6466	88862	10058
6467	88870	10043
6468	88877	10029
6469	88885	10015
6470	88893	10000
6471	88901	9986
6472	88914	9972
6473	88924	9958
6474	88932	9943
6475	88941	9929
6476	88948	9915
6477	88956	9900
6478	88964	9886
6479	88974	9872
6480	88986	9858
6481	88998	9844
6482	89009	9830
6483	89020	9816
6484	89031	9802
6485	89040	9788
6486	89051	9774
6487	89130	9767
6488	89178	9757
6489	89185	9743
6490	89192	9728
6491	89201	9714
6492	89209	9700
6493	89217	9685
6494	89224	9671
6495	89234	9656
6496	89241	9642
6497	89248	9628
6498	89255	9613
6499	89262	9599
6500	89270	9584
6501	89278	9570
6502	89286	9556
6503	89295	9541
6504	89302	9527
6505	89310	9513
6506	89317	9498
6507	89326	9484
6508	89334	9470
6509	89342	9455
6510	89349	9441
6511	89358	9427
6512	89366	9412
6513	89375	9398
6514	89383	9384
6515	89391	9369
6516	89399	9355
6517	89407	9341
6518	89415	9327
6519	89424	9312
6520	89432	9298
6521	89441	9284
6522	89449	9269
6523	89458	9255
6524	89467	9241
6525	89479	9227
6526	89489	9213
6527	89505	9200
6528	89515	9185
6529	89524	9171
6530	89533	9157
6531	89543	9143
6532	89551	9129
6533	89561	9115
6534	89571	9101
6535	89580	9086
6536	89589	9072
6537	89597	9058
6538	89610	9044
6539	89620	9030
6540	89680	9021
6541	89696	9008
6542	89705	8993
6543	89714	8979
6544	89723	8965
6545	89733	8951
6546	89742	8937
6547	89752	8923
6548	89762	8909
6549	89770	8894
6550	89783	8881
6551	89798	8867
6552	89809	8853
6553	89823	8839
6554	89833	8825
6555	89845	8811
6556	89854	8797
6557	89863	8783
6558	89873	8769
6559	89882	8755
6560	89892	8741
6561	89901	8727
6562	89911	8713
6563	89920	8698
6564	89929	8684
6565	89939	8670
6566	89950	8656
6567	89960	8642
6568	89970	8628
6569	89980	8614
6570	89990	8600
6571	90001	8586
6572	90009	8572
6573	90019	8558
6574	90028	8544
6575	90038	8530
6576	90047	8516
6577	90056	8501
6578	90066	8487
6579	90074	8473
6580	90086	8459
6581	90096	8445
6582	90104	8431
6583	90113	8417
6584	90123	8403
6585	90133	8389
6586	90142	8375
6587	90152	8361
6588	90162	8347
6589	90383	8352
6590	90395	8338
6591	90401	8324
6592	90409	8310
6593	90417	8295
6594	90426	8281
6595	90434	8267
6596	90441	8253
6597	90451	8239
6598	90463	8225
6599	90473	8211
6600	90485	8197
6601	90500	8183
6602	90512	8169
6603	90522	8155
6604	90532	8141
6605	90543	8127
6606	90553	8113
6607	90563	8099
6608	90573	8085
6609	90583	8071
6610	90596	8057
6611	90608	8044
6612	90619	8030
6613	90630	8016
6614	90644	8002
6615	90655	7988
6616	90667	7974
6617	90678	7960
6618	90690	7946
6619	90703	7933
6620	90715	7919
6621	90726	7905
6622	90737	7891
6623	90748	7877
6624	90755	7863
6625	90766	7849
6626	90777	7835
6627	90789	7821
6628	90802	7807
6629	90814	7793
6630	90824	7779
6631	90839	7766
6632	90850	7752
6633	90860	7738
6634	90871	7724
6635	90881	7710
6636	90891	7696
6637	90900	7682
6638	90910	7668
6639	90920	7654
6640	90930	7640
6641	90940	7626
6642	90949	7612
6643	90959	7598
6644	90969	7584
6645	90980	7570
6646	90989	7556
6647	90999	7542
6648	91009	7528
6649	91020	7514
6650	91029	7500
6651	91038	7486
6652	91048	7472
6653	91058	7458
6654	91068	7444
6655	91077	7430
6656	91087	7416
6657	91097	7402
6658	91106	7388
6659	91114	7374
6660	91128	7360
6661	91143	7346
6662	91156	7332
6663	91166	7319
6664	91177	7305
6665	91190	7291
6666	91200	7277
6667	91211	7263
6668	91224	7249
6669	91236	7236
6670	91249	7222
6671	91260	7208
6672	91273	7194
6673	91287	7180
6674	91300	7167
6675	91311	7153
6676	91322	7139
6677	91332	7125
6678	91343	7111
6679	91353	7097
6680	91363	7083
6681	91375	7069
6682	91386	7056
6683	91520	7051
6684	91529	7037
6685	91543	7023
6686	91560	7010
6687	91579	6997
6688	91589	6983
6689	91600	6969
6690	91641	6957
6691	91688	6946
6692	91744	6936
6693	91775	6923
6694	91798	6910
6695	91818	6897
6696	91834	6883
6697	91848	6870
6698	91859	6856
6699	91875	6842
6700	91889	6829
6701	91906	6815
6702	91917	6801
6703	91929	6787
6704	91938	6773
6705	91947	6759
6706	91956	6745
6707	91965	6731
6708	91975	6717
6709	91985	6703
6710	92044	6693
6711	92067	6680
6712	92081	6666
6713	92093	6652
6714	92102	6638
6715	92113	6624
6716	92122	6610
6717	92133	6596
6718	92143	6582
6719	92152	6568
6720	92161	6554
6721	92170	6540
6722	92180	6526
6723	92189	6512
6724	92199	6498
6725	92209	6484
6726	92220	6470
6727	92230	6456
6728	92239	6442
6729	92247	6428
6730	92256	6414
6731	92264	6400
6732	92274	6386
6733	92282	6372
6734	92293	6358
6735	92302	6344
6736	92311	6330
6737	92321	6316
6738	92330	6302
6739	92339	6288
6740	92350	6274
6741	92358	6260
6742	92367	6246
6743	92375	6232
6744	92384	6218
6745	92392	6204
6746	92401	6190
6747	92410	6176
6748	92419	6162
6749	92427	6148
6750	92437	6134
6751	92446	6120
6752	92456	6106
6753	92466	6092
6754	92475	6078
6755	92486	6064
6756	92495	6050
6757	92505	6036
6758	92599	6028
6759	92661	6017
6760	92670	6003
6761	92679	5989
6762	92688	5975
6763	92700	5961
6764	92710	5947
6765	92725	5934
6766	92736	5920
6767	92746	5906
6768	92756	5892
6769	92766	5878
6770	92778	5864
6771	92792	5850
6772	92801	5836
6773	92810	5822
6774	92818	5808
6775	92827	5794
6776	92836	5780
6777	92845	5766
6778	92854	5752
6779	92862	5738
6780	92870	5724
6781	92878	5710
6782	92886	5696
6783	92895	5682
6784	92904	5668
6785	92911	5654
6786	92922	5640
6787	92930	5626
6788	92939	5612
6789	92948	5598
6790	92957	5584
6791	92966	5570
6792	92974	5556
6793	92983	5542
6794	92991	5528
6795	93000	5514
6796	93008	5500
6797	93017	5486
6798	93025	5472
6799	93034	5458
6800	93042	5444
6801	93053	5431
6802	93064	5417
6803	93073	5403
6804	93082	5389
6805	93091	5375
6806	93103	5361
6807	93115	5347
6808	93128	5334
6809	93137	5320
6810	93146	5306
6811	93155	5292
6812	93164	5278
6813	93174	5264
6814	93183	5250
6815	93192	5236
6816	93203	5222
6817	93212	5208
6818	93220	5194
6819	93230	5180
6820	93239	5167
6821	93249	5153
6822	93259	5139
6823	93270	5125
6824	93280	5111
6825	93290	5097
6826	93298	5083
6827	93307	5069
6828	93315	5055
6829	93324	5041
6830	93332	5028
6831	93343	5014
6832	93352	5000
6833	93360	4986
6834	93369	4972
6835	93376	4958
6836	93384	4944
6837	93392	4930
6838	93400	4916
6839	93408	4902
6840	93416	4888
6841	93423	4874
6842	93431	4860
6843	93440	4846
6844	93448	4832
6845	93457	4818
6846	93466	4805
6847	93477	4791
6848	93487	4777
6849	93496	4763
6850	93504	4749
6851	93512	4735
6852	93520	4721
6853	93528	4707
6854	93536	4693
6855	93544	4679
6856	93552	4666
6857	93561	4652
6858	93569	4638
6859	93577	4624
6860	93585	4610
6861	93593	4596
6862	93601	4582
6863	93611	4568
6864	93618	4554
6865	93626	4540
6866	93634	4526
6867	93643	4513
6868	93765	4504
6869	93772	4490
6870	93779	4476
6871	93785	4462
6872	93793	4448
6873	93803	4434
6874	93812	4421
6875	93820	4407
6876	93826	4393
6877	93833	4379
6878	93840	4365
6879	93847	4351
6880	93854	4337
6881	93861	4323
6882	93868	4309
6883	93876	4295
6884	93883	4281
6885	93890	4267
6886	93897	4253
6887	93905	4239
6888	93912	4225
6889	93920	4212
6890	93927	4198
6891	93933	4184
6892	93941	4170
6893	93949	4156
6894	93957	4142
6895	93966	4128
6896	93975	4114
6897	93985	4101
6898	93995	4087
6899	94004	4073
6900	94013	4059
6901	94023	4045
6902	94034	4032
6903	94043	4018
6904	94052	4004
6905	94062	3990
6906	94076	3977
6907	94085	3963
6908	94094	3949
6909	94103	3935
6910	94113	3921
6911	94121	3908
6912	94131	3894
6913	94141	3880
6914	94149	3866
6915	94157	3852
6916	94165	3839
6917	94173	3825
6918	94181	3811
6919	94189	3797
6920	94197	3783
6921	94206	3769
6922	94216	3756
6923	94277	3744
6924	94298	3731
6925	94306	3717
6926	94314	3703
6927	94323	3689
6928	94331	3675
6929	94340	3662
6930	94349	3648
6931	94358	3634
6932	94371	3620
6933	94380	3607
6934	94390	3593
6935	94399	3579
6936	94408	3565
6937	94417	3551
6938	94425	3538
6939	94434	3524
6940	94442	3510
6941	94451	3496
6942	94459	3482
6943	94471	3469
6944	94483	3455
6945	94493	3441
6946	94504	3428
6947	94514	3414
6948	94522	3400
6949	94532	3386
6950	94542	3373
6951	94551	3359
6952	94560	3345
6953	94569	3331
6954	94578	3318
6955	94587	3304
6956	94596	3290
6957	94604	3276
6958	94613	3262
6959	94622	3249
6960	94634	3235
6961	94644	3221
6962	94652	3208
6963	94662	3194
6964	94672	3180
6965	94682	3166
6966	94691	3153
6967	94699	3139
6968	94708	3125
6969	94715	3111
6970	94724	3098
6971	94732	3084
6972	94742	3070
6973	94793	3058
6974	94897	3047
6975	94905	3033
6976	94913	3020
6977	94922	3006
6978	94968	2993
6979	94998	2980
6980	95026	2967
6981	95039	2953
6982	95051	2940
6983	95078	2926
6984	95088	2913
6985	95097	2899
6986	95105	2885
6987	95115	2871
6988	95127	2858
6989	95137	2844
6990	95146	2830
6991	95156	2817
6992	95166	2803
6993	95177	2789
6994	95187	2776
6995	95197	2762
6996	95206	2748
6997	95216	2734
6998	95226	2721
6999	95235	2707
7000	95245	2693
7001	95257	2680
7002	95267	2666
7003	95277	2652
7004	95287	2638
7005	95296	2625
7006	95305	2611
7007	95314	2597
7008	95323	2584
7009	95332	2570
7010	95342	2556
7011	95351	2542
7012	95361	2529
7013	95371	2515
7014	95380	2501
7015	95391	2488
7016	95402	2474
7017	95411	2460
7018	95420	2447
7019	95429	2433
7020	95438	2419
7021	95447	2405
7022	95457	2392
7023	95471	2378
7024	95487	2365
7025	95500	2351
7026	95511	2337
7027	95526	2324
7028	95540	2310
7029	95551	2297
7030	95561	2283
7031	95571	2269
7032	95582	2256
7033	95593	2242
7034	95604	2228
7035	95614	2215
7036	95624	2201
7037	95640	2187
7038	95654	2174
7039	95668	2160
7040	95679	2147
7041	95689	2133
7042	95698	2119
7043	95707	2106
7044	95716	2092
7045	95726	2078
7046	95734	2064
7047	95743	2051
7048	95751	2037
7049	95760	2023
7050	95768	2010
7051	95777	1996
7052	95786	1982
7053	95795	1969
7054	95805	1955
7055	95814	1941
7056	95822	1928
7057	95830	1914
7058	95838	1900
7059	95846	1887
7060	95854	1873
7061	95862	1859
7062	95871	1846
7063	95880	1832
7064	96089	1822
7065	96098	1808
7066	96108	1795
7067	96117	1781
7068	96128	1767
7069	96140	1754
7070	96149	1740
7071	96158	1726
7072	96166	1713
7073	96174	1699
7074	96184	1685
7075	96192	1672
7076	96202	1658
7077	96212	1644
7078	96221	1631
7079	96230	1617
7080	96239	1603
7081	96247	1590
7082	96255	1576
7083	96265	1562
7084	96274	1549
7085	96283	1535
7086	96293	1521
7087	96304	1508
7088	96314	1494
7089	96323	1480
7090	96333	1467
7091	96343	1453
7092	96352	1439
7093	96363	1426
7094	96372	1412
7095	96381	1399
7096	96391	1385
7097	96400	1371
7098	96409	1358
7099	96416	1344
7100	96425	1330
7101	96434	1317
7102	96443	1303
7103	96450	1289
7104	96460	1276
7105	96470	1262
7106	96479	1248
7107	96489	1235
7108	96499	1221
7109	96508	1208
7110	96517	1194
7111	96526	1180
7112	96538	1167
7113	96549	1153
7114	96604	1140
7115	96627	1127
7116	96639	1113
7117	96649	1099
7118	96658	1086
7119	96668	1072
7120	96676	1058
7121	96686	1045
7122	96694	1031
7123	96703	1018
7124	96711	1004
7125	96719	990
7126	96728	977
7127	96736	963
7128	96745	949
7129	96753	936
7130	96761	922
7131	96769	909
7132	96778	895
7133	96787	881
7134	96796	868
7135	96804	854
7136	96815	841
7137	96824	827
7138	96833	813
7139	96841	800
7140	96850	786
7141	96859	773
7142	96868	759
7143	96877	745
7144	96886	732
7145	96895	718
7146	96904	705
7147	96912	691
7148	96922	677
7149	96931	664
7150	96939	650
7151	96950	637
7152	96960	623
7153	96969	609
7154	96978	596
7155	96987	582
7156	96996	569
7157	97006	555
7158	97013	542
7159	97022	528
7160	97030	514
7161	97041	501
7162	97050	487
7163	97059	474
7164	97069	460
7165	97079	447
7166	97216	434
7167	97224	420
7168	97233	406
7169	97242	393
7170	97252	379
7171	97264	366
7172	97273	352
7173	97282	339
7174	97291	325
7175	97302	311
7176	97311	298
7177	97320	284
7178	97330	271
7179	97339	257
7180	97349	244
7181	97357	230
7182	97367	216
7183	97376	203
7184	97385	189
7185	97396	176
7186	97405	162
7187	97413	149
7188	97423	135
7189	97434	121
7190	97443	108
7191	97452	94
7192	97462	81
7193	97472	67
7194	97481	54
7195	97490	40
7196	97498	27
7197	97507	13
7198	97516	0
