iter	RMSE
6333	19942.33625
6334	19941.86371
6335	19941.21981
6336	19940.86122
6337	19939.8248
6338	19938.82259
6339	19938.37835
6340	19938.10432
6341	19937.82455
6342	19937.49777
6343	19937.06138
6344	19936.26484
6345	19935.28789
6346	19934.24163
6347	19933.66926
6348	19933.35065
6349	19932.23993
6350	19931.40983
6351	19930.91997
6352	19930.32135
6353	19929.74534
6354	19929.47474
6355	19929.0877
6356	19927.72435
6357	19926.37813
6358	19925.68276
6359	19924.97667
6360	19924.62686
6361	19923.87124
6362	19923.11854
6363	19922.78542
6364	19922.23934
6365	19921.81509
6366	19920.68277
6367	19920.35561
6368	19919.76269
6369	19919.29744
6370	19918.79076
6371	19918.51947
6372	19917.7557
6373	19917.13346
6374	19916.532
6375	19915.99151
6376	19915.39863
6377	19914.83585
6378	19913.9467
6379	19912.91652
6380	19912.0842
6381	19910.9567
6382	19910.06798
6383	19909.45083
6384	19908.50244
6385	19907.12064
6386	19906.49591
6387	19905.65947
6388	19903.73815
6389	19902.97718
6390	19902.24664
6391	19900.13751
6392	19899.42541
6393	19899.03765
6394	19898.41484
6395	19897.7433
6396	19897.25811
6397	19896.41504
6398	19895.64538
6399	19894.27989
6400	19893.9469
6401	19892.97758
6402	19892.35739
6403	19891.90982
6404	19891.61788
6405	19890.85481
6406	19890.24823
6407	19890.03522
6408	19889.68138
6409	19888.02422
6410	19887.72396
6411	19887.42455
6412	19887.10559
6413	19886.65987
6414	19885.95435
6415	19885.07403
6416	19884.77342
6417	19884.33951
6418	19883.27227
6419	19882.74396
6420	19882.27598
6421	19881.35019
6422	19881.08149
6423	19879.72693
6424	19879.53862
6425	19878.90494
6426	19878.40953
6427	19878.04479
6428	19877.78056
6429	19876.75041
6430	19875.79973
6431	19875.17659
6432	19874.00886
6433	19873.2233
6434	19872.51939
6435	19871.77725
6436	19871.35429
6437	19870.93524
6438	19869.48508
6439	19868.23466
6440	19867.055
6441	19866.89827
6442	19866.02418
6443	19864.90984
6444	19864.58219
6445	19863.89452
6446	19863.01756
6447	19862.37818
6448	19861.01891
6449	19860.75637
6450	19860.13174
6451	19859.64278
6452	19858.95382
6453	19858.41809
6454	19858.09181
6455	19857.43318
6456	19856.67427
6457	19856.4265
6458	19855.8946
6459	19855.3475
6460	19854.64992
6461	19854.13618
6462	19853.75507
6463	19853.24925
6464	19852.91124
6465	19852.66029
6466	19852.47487
6467	19851.80116
6468	19851.21521
6469	19850.7131
6470	19850.0075
6471	19849.62669
6472	19848.79516
6473	19848.38124
6474	19847.49187
6475	19846.08355
6476	19845.61495
6477	19845.11984
6478	19844.67878
6479	19842.25115
6480	19841.77463
6481	19841.11921
6482	19840.40877
6483	19839.98831
6484	19839.34125
6485	19838.93066
6486	19837.39578
6487	19836.86141
6488	19836.38794
6489	19835.74269
6490	19834.92428
6491	19833.39452
6492	19831.11957
6493	19830.82362
6494	19830.29935
6495	19829.54065
6496	19829.16297
6497	19828.48162
6498	19827.85381
6499	19827.39872
6500	19826.20946
6501	19825.84438
6502	19824.89483
6503	19824.03024
6504	19822.64418
6505	19822.14973
6506	19821.32702
6507	19820.61299
6508	19820.09464
6509	19819.48465
6510	19818.20972
6511	19817.74152
6512	19817.04185
6513	19816.74808
6514	19816.07751
6515	19815.23706
6516	19815.03069
6517	19813.98611
6518	19813.42338
6519	19812.57275
6520	19812.06422
6521	19811.7711
6522	19811.11834
6523	19810.49015
6524	19810.04367
6525	19809.37494
6526	19809.00519
6527	19808.66422
6528	19808.02301
6529	19807.62123
6530	19807.03115
6531	19805.62043
6532	19805.33582
6533	19805.18179
6534	19804.84953
6535	19804.31939
6536	19803.3682
6537	19802.69237
6538	19802.32976
6539	19801.39285
6540	19800.20578
6541	19799.55919
6542	19798.87382
6543	19797.98732
6544	19797.61023
6545	19796.64958
6546	19796.06368
6547	19795.42913
6548	19794.75675
6549	19794.29081
6550	19793.18699
6551	19791.96743
6552	19791.63532
6553	19790.49834
6554	19790.08678
6555	19789.48972
6556	19788.97703
6557	19788.5254
6558	19787.90041
6559	19786.6349
6560	19786.24124
6561	19784.07841
6562	19783.46765
6563	19783.09789
6564	19782.62369
6565	19781.98613
6566	19781.66052
6567	19781.11642
6568	19780.6934
6569	19780.12647
6570	19779.16908
6571	19777.13935
6572	19776.83934
6573	19774.65878
6574	19774.1301
6575	19773.26934
6576	19772.82735
6577	19772.11264
6578	19771.10059
6579	19770.04388
6580	19769.62205
6581	19768.98913
6582	19768.4998
6583	19768.01701
6584	19767.3967
6585	19766.61094
6586	19766.21006
6587	19765.79754
6588	19765.31976
6589	19764.24855
6590	19763.64653
6591	19763.61883
6592	19763.34203
6593	19762.79457
6594	19762.53259
6595	19761.3673
6596	19761.11853
6597	19760.38199
6598	19759.86253
6599	19759.35302
6600	19758.78995
6601	19758.26405
6602	19757.88733
6603	19757.71356
6604	19756.73916
6605	19756.3774
6606	19756.34805
6607	19755.43801
6608	19755.05579
6609	19754.61438
6610	19753.08112
6611	19752.48667
6612	19752.14953
6613	19751.73555
6614	19751.10364
6615	19750.80004
6616	19750.3556
6617	19748.41077
6618	19748.09357
6619	19747.89871
6620	19746.87213
6621	19746.15255
6622	19745.75807
6623	19745.47529
6624	19745.47293
6625	19744.76953
6626	19744.10052
6627	19743.31829
6628	19742.98859
6629	19742.29906
6630	19741.88057
6631	19741.27683
6632	19740.42223
6633	19740.17346
6634	19739.21923
6635	19738.54895
6636	19738.00709
6637	19737.33244
6638	19737.05155
6639	19736.67715
6640	19735.76337
6641	19735.08537
6642	19734.17668
6643	19733.64226
6644	19732.95112
6645	19732.21809
6646	19731.46578
6647	19730.97073
6648	19730.53949
6649	19728.50579
6650	19728.24494
6651	19727.94922
6652	19727.29668
6653	19726.62108
6654	19726.31236
6655	19725.23471
6656	19724.60474
6657	19724.27712
6658	19723.90259
6659	19723.65593
6660	19723.33621
6661	19722.83496
6662	19722.23832
6663	19721.89724
6664	19720.85046
6665	19719.90984
6666	19719.39193
6667	19718.36368
6668	19717.45984
6669	19716.71492
6670	19715.81597
6671	19715.25403
6672	19714.62187
6673	19713.9111
6674	19713.74929
6675	19713.55275
6676	19713.20279
6677	19712.95028
6678	19712.72871
6679	19711.84608
6680	19711.21452
6681	19709.54824
6682	19708.85404
6683	19708.44937
6684	19707.98978
6685	19706.27807
6686	19705.96852
6687	19704.84953
6688	19703.54292
6689	19703.12298
6690	19702.53285
6691	19702.0829
6692	19701.18105
6693	19700.90664
6694	19700.50794
6695	19699.74036
6696	19698.8446
6697	19698.49109
6698	19697.65604
6699	19697.31105
6700	19696.8635
6701	19696.31024
6702	19696.07629
6703	19695.56857
6704	19693.60303
6705	19693.34373
6706	19692.65971
6707	19692.22391
6708	19692.02032
6709	19690.91776
6710	19690.37731
6711	19689.84635
6712	19689.28598
6713	19688.31337
6714	19687.75774
6715	19687.43563
6716	19686.37263
6717	19686.03871
6718	19685.53504
6719	19684.17502
6720	19683.22306
6721	19682.82221
6722	19682.49223
6723	19681.85739
6724	19681.52807
6725	19680.85826
6726	19679.92074
6727	19678.52743
6728	19677.82044
6729	19677.49804
6730	19676.92097
6731	19676.08167
6732	19675.26766
6733	19674.50374
6734	19673.26544
6735	19672.26847
6736	19671.52465
6737	19671.08939
6738	19670.96014
6739	19670.20725
6740	19669.71875
6741	19669.35439
6742	19668.81679
6743	19667.71783
6744	19666.05739
6745	19665.48692
6746	19665.02932
6747	19664.76473
6748	19663.4626
6749	19663.01604
6750	19662.48256
6751	19662.18881
6752	19661.69948
6753	19660.59822
6754	19658.90171
6755	19658.32664
6756	19656.23842
6757	19655.68284
6758	19655.44359
6759	19654.94753
6760	19653.97886
6761	19653.23971
6762	19651.20882
6763	19650.30725
6764	19649.79723
6765	19649.44481
6766	19648.03553
6767	19647.55889
6768	19647.01671
6769	19646.81617
6770	19646.36152
6771	19644.58842
6772	19644.05614
6773	19643.83629
6774	19643.06175
6775	19642.44727
6776	19642.01046
6777	19641.43736
6778	19640.96747
6779	19640.74534
6780	19640.16073
6781	19639.9317
6782	19639.41644
6783	19638.1558
6784	19637.79491
6785	19637.59839
6786	19637.38172
6787	19636.89485
6788	19636.35999
6789	19635.82317
6790	19635.11753
6791	19634.73483
6792	19633.60515
6793	19633.26865
6794	19632.41614
6795	19631.54089
6796	19631.28552
6797	19630.38017
6798	19629.92849
6799	19629.42001
6800	19627.46822
6801	19626.50852
6802	19625.60937
6803	19624.31747
6804	19623.549
6805	19623.21653
6806	19622.83325
6807	19622.41349
6808	19621.24168
6809	19621.03761
6810	19620.45159
6811	19620.20404
6812	19619.87811
6813	19619.07289
6814	19618.50921
6815	19618.02618
6816	19617.42211
6817	19617.08866
6818	19616.85544
6819	19616.17736
6820	19615.24133
6821	19615.06807
6822	19614.59088
6823	19614.1541
6824	19613.66623
6825	19612.99456
6826	19612.75034
6827	19612.45604
6828	19611.69159
6829	19611.40353
6830	19610.80237
6831	19610.48061
6832	19609.89068
6833	19608.849
6834	19608.38356
6835	19607.98669
6836	19606.9915
6837	19606.06704
6838	19605.78941
6839	19604.87522
6840	19604.33564
6841	19604.07702
6842	19603.60178
6843	19603.14084
6844	19602.42204
6845	19601.99538
6846	19601.58771
6847	19601.00237
6848	19600.69979
6849	19599.72424
6850	19599.19552
6851	19598.6567
6852	19598.54113
6853	19597.47839
6854	19597.16171
6855	19596.27345
6856	19596.0397
6857	19595.47526
6858	19595.34043
6859	19594.59972
6860	19594.14764
6861	19593.43174
6862	19593.40645
6863	19592.58869
6864	19592.45366
6865	19592.30566
6866	19592.22926
6867	19591.8724
6868	19591.70086
6869	19590.75113
6870	19590.05374
6871	19589.76243
6872	19588.55349
6873	19588.46726
6874	19588.02516
6875	19587.3278
6876	19586.6665
6877	19585.59683
6878	19585.58658
6879	19585.11211
6880	19584.8431
6881	19583.93103
6882	19583.78261
6883	19583.15223
6884	19581.63005
6885	19581.41591
6886	19580.98164
6887	19580.36837
6888	19579.30982
6889	19578.8483
6890	19578.28417
6891	19578.28185
6892	19577.97854
6893	19577.30215
6894	19576.85836
6895	19576.30681
6896	19575.92812
6897	19575.26053
6898	19574.5014
6899	19573.53622
6900	19571.59453
6901	19571.30253
6902	19570.72559
6903	19570.26286
6904	19569.44717
6905	19568.93891
6906	19568.11875
6907	19567.50387
6908	19567.1264
6909	19566.85244
6910	19566.13098
6911	19565.793
6912	19565.12394
6913	19564.43064
6914	19563.48023
6915	19563.24382
6916	19561.96734
6917	19560.31108
6918	19559.7613
6919	19558.68263
6920	19558.3367
6921	19557.04854
6922	19556.73452
6923	19556.58312
6924	19556.03613
6925	19555.91737
6926	19555.56731
6927	19555.28524
6928	19554.98376
6929	19554.46791
6930	19554.13306
6931	19553.64821
6932	19552.56941
6933	19551.77585
6934	19551.43576
6935	19550.61432
6936	19549.76855
6937	19549.45849
6938	19548.82452
6939	19548.78035
6940	19548.27725
6941	19547.48452
6942	19547.26685
6943	19546.41644
6944	19545.39791
6945	19544.93733
6946	19544.65581
6947	19543.69919
6948	19541.83756
6949	19541.18726
6950	19540.66215
6951	19540.44174
6952	19540.27614
6953	19539.89772
6954	19539.3799
6955	19538.79978
6956	19537.9742
6957	19537.82382
6958	19537.61481
6959	19537.0916
6960	19536.67541
6961	19536.65623
6962	19535.87019
6963	19535.30759
6964	19534.79976
6965	19533.68702
6966	19533.28215
6967	19532.55864
6968	19532.355
6969	19532.3364
6970	19531.7798
6971	19531.46082
6972	19531.09619
6973	19530.55769
6974	19529.89528
6975	19529.13737
6976	19528.38358
6977	19527.85618
6978	19527.29028
6979	19526.75651
6980	19526.38832
6981	19526.38645
6982	19526.0159
6983	19525.78673
6984	19525.25397
6985	19524.98192
6986	19524.8589
6987	19523.67479
6988	19522.74735
6989	19521.75505
6990	19521.11741
6991	19520.71964
6992	19520.12635
6993	19519.80667
6994	19518.81181
6995	19518.37884
6996	19517.48958
6997	19516.81472
6998	19516.34358
6999	19515.89943
7000	19514.97085
7001	19514.55801
7002	19514.29478
7003	19514.00579
7004	19513.61622
7005	19513.08482
7006	19512.93132
7007	19512.60804
7008	19511.50913
7009	19509.75578
7010	19509.12595
7011	19508.10055
7012	19507.46809
7013	19505.92802
7014	19505.72592
7015	19504.3079
7016	19504.09078
7017	19503.70348
7018	19501.86145
7019	19501.65488
7020	19501.06008
7021	19500.59089
7022	19500.31396
7023	19499.53602
7024	19499.26997
7025	19498.11699
7026	19497.18818
7027	19496.27971
7028	19495.81311
7029	19495.64659
7030	19495.42902
7031	19495.02833
7032	19494.51465
7033	19493.55924
7034	19493.29663
7035	19492.11046
7036	19491.51643
7037	19489.84519
7038	19489.53169
7039	19488.96062
7040	19488.32962
7041	19488.1303
7042	19487.14423
7043	19485.41905
7044	19484.92243
7045	19484.28161
7046	19483.85572
7047	19482.91196
7048	19482.19758
7049	19481.92265
7050	19481.28279
7051	19480.10263
7052	19479.08643
7053	19478.42937
7054	19477.73729
7055	19477.41671
7056	19477.14187
7057	19476.55935
7058	19476.4417
7059	19476.32964
7060	19475.81348
7061	19475.4144
7062	19474.62208
7063	19474.18741
7064	19473.83937
7065	19472.93445
7066	19472.61566
7067	19472.27815
7068	19471.63353
7069	19471.47765
7070	19470.15867
7071	19469.8372
7072	19469.58244
7073	19468.93802
7074	19468.53634
7075	19467.74683
7076	19465.71403
7077	19464.84537
7078	19464.35467
7079	19463.66536
7080	19463.17114
7081	19463.1579
7082	19462.78073
7083	19462.20446
7084	19461.53952
7085	19460.71836
7086	19459.97773
7087	19459.521
7088	19458.75001
7089	19458.19355
7090	19456.96036
7091	19456.72446
7092	19456.23969
7093	19455.19786
7094	19453.81543
7095	19453.18697
7096	19452.61022
7097	19451.97425
7098	19451.76226
7099	19451.26591
7100	19449.54838
7101	19448.13167
7102	19447.64913
7103	19446.8683
7104	19446.23023
7105	19445.6963
7106	19445.0155
7107	19444.39079
7108	19443.38903
7109	19442.40294
7110	19441.94658
7111	19441.43822
7112	19441.24064
7113	19440.83818
7114	19440.46823
7115	19439.95277
7116	19439.38249
7117	19438.87241
7118	19438.35231
7119	19437.52254
7120	19436.35465
7121	19435.75049
7122	19435.16067
7123	19434.64045
7124	19434.40559
7125	19433.86743
7126	19433.13756
7127	19432.53843
7128	19432.02762
7129	19431.46174
7130	19430.6009
7131	19430.45503
7132	19430.09993
7133	19429.02845
7134	19428.838
7135	19428.2149
7136	19427.86355
7137	19427.16639
7138	19426.84234
7139	19425.77551
7140	19425.47478
7141	19425.1593
7142	19424.76894
7143	19424.39214
7144	19424.01794
7145	19423.11742
7146	19422.43375
7147	19422.28747
7148	19421.69235
7149	19421.13485
7150	19420.8659
7151	19420.44582
7152	19419.8086
7153	19419.33119
7154	19418.66408
7155	19417.94551
7156	19417.3901
7157	19416.92219
7158	19416.52003
7159	19416.22705
7160	19415.75337
7161	19415.18721
7162	19414.42026
7163	19413.73702
7164	19412.82816
7165	19412.35792
7166	19411.59178
7167	19411.11652
7168	19410.55794
7169	19410.25759
7170	19409.59829
7171	19408.90348
7172	19408.5316
7173	19408.20501
7174	19407.63597
7175	19407.22763
7176	19407.01434
7177	19406.82167
7178	19405.78957
7179	19405.17632
7180	19404.40663
7181	19404.22385
7182	19403.53534
7183	19402.52116
7184	19401.99024
7185	19401.63318
7186	19400.83783
7187	19400.49799
7188	19400.08543
7189	19399.45514
7190	19398.99746
7191	19397.92643
7192	19397.05625
7193	19396.27813
7194	19395.96093
7195	19394.37591
7196	19393.75655
7197	19392.60877
7198	19391.61033
